alpha-glucoside transport^ex_id=yeast:GO:0000017^source=go	MAL31	MAL11
regulation of DNA recombination^ex_id=yeast:GO:0000018^source=go	YLR234W	YER171W	YIL143C	YLR005W	YNL088W	TOP1	YBR160W	ELG1	HHO1	YDR014W-A	HST1	HST2	HHT1	YBR279W	SSK22	BRE1	YDR017C	YDR173C	RTT103	IPK1	YER104W	BUD27	ALR2	AGP3	SOH1	RTF1	YGR104C	RTT107	RTT101	ASF1	PBS2	ELF1	RTT109	SIC1	MMS22	CDC73	YML010W	ASC1	SPT21	YNL206C	RPD3	CSE2	SSK2	SIN3	CKB2	LEO1	BEM4	RTT10	CLN2	EAF3	MMS1
regulation of mitotic recombination^ex_id=yeast:GO:0000019^source=go	YER171W	YIL143C	YLR005W	YNL088W	TOP1	YDR014W-A	HST1	HST2
mitotic spindle elongation^ex_id=yeast:GO:0000022^source=go	YAL047C	YBL084C	BIK1	YDL008W	YDL064W	YDR118W	YFR036W	CDH1	YGL116W	YGL240W	YGR140W	YHR166C	YJR089W	YKL022C	DYN1	APC9	YLR127C	YNL172W	ASE1	YOR249C
maltose metabolic process^ex_id=yeast:GO:0000023^source=go	MAL33	MAL31	MAL32	YGR287C	MAL13	MAL11	MAL12	YIL172C	YJL216C	YJL221C	YJR160C	YOL157C
maltose catabolic process^ex_id=yeast:GO:0000025^source=go	MAL32	MAL12
alpha-1\,2-mannosyltransferase activity^ex_id=yeast:GO:0000026^source=go	MNN2	YDR483W	MNN5	YNL048W	KTR1	YOR149C
ribosomal large subunit assembly^ex_id=yeast:GO:0000027^source=go	YBR142W	YCR072C	YDL014W	YDL031W	YDR060W	SSF2	YDR418W	YEL054C	YFL002C	DBP3	RPL11B	YGR220C	SSF1	YHR085W	YHR088W	YHR170W	YHR197W	YIR012W	YKL021C	DBP7	YKR081C	YLL008W	YLR075W	YLR106C	RSA3	YLR276C	YLR340W	RPL6B	YML025C	RPL6A	YNL182C	YNR038W	YOL077C	REX4	YOL127W	YOL144W	YOR063W	YOR150W	YPL131W	YPL193W	YPL211W	YPR102C
ribosomal small subunit assembly^ex_id=yeast:GO:0000028^source=go	Q0140	YAL026C	RPS11B	YCL031C	RPS14A	YDR025W	YDR337W	RPS17B	YGR159C	RPS0A	RPS14B	RPS0B	YLR167W	YML024W	YNR054C
mannosyltransferase activity^ex_id=yeast:GO:0000030^source=go	PMT2	ALG3	YBR004C	CSH1	KTR4	KTR3	YCL052C	PMT5	PMT1	ANP1	YGL142C	PMT6	KTR7	YUR1	YJR013W	YJR143C	KTR2	KTR5	YNL158W	ALG9	PMT3	YPL050C	SUR1	MNN10	YGL038C	MNN11	HOC1	YML115C	ALG12	MNN2	YDR483W	MNN5	YNL048W	KTR1	YOR149C	YER001W	MNT2	MNT3	MNT4	YDR307W	YBR110W	YPR183W	YGL065C	KTR6
mannosylphosphate transferase activity^ex_id=yeast:GO:0000031^source=go	KTR6
cell wall mannoprotein biosynthetic process^ex_id=yeast:GO:0000032^source=go	YBL006C	VMA9	YCL007C	YDL055C	MNN10	YDR483W	YER003C	YUR1	YJL184W	HOC1	KTR2	YEH2	KTR1
alpha-1\,3-mannosyltransferase activity^ex_id=yeast:GO:0000033^source=go	ALG3	YER001W	MNT2	MNT3	MNT4
adenine deaminase activity^ex_id=yeast:GO:0000034^source=go	AAH1
acyl carrier activity^ex_id=yeast:GO:0000036^source=go	YKL192C
low-affinity iron ion transport^ex_id=yeast:GO:0000040^source=go	FET4
transition metal ion transport^ex_id=yeast:GO:0000041^source=go	ZRC1	COT1	SCO2	SCO1	PCA1	CCC2	YHR175W	YLL009C	YLR411W	ATX1	CTR1	FTH1	YDL120W	YDR506C	FIT1	SIT1	FTR1	FET5	ARN1	ARN2	FRE2	YLL027W	FRE6	SMF3	FRE8	FRE1	FET3	MMT1	YMR301C	FET4	FRE4	FRE7	ENB1	FSF1	FRE3	FIT2	FIT3	FRE5	MMT2	YPR067W	VCX1	PMR1	YGR191W	YGR257C	SMF2	YJR045C	CCC1	PHO84	SMF1	MSC2	ZRT1	YKE4	ZRT3	ZRT2	ZRG17	BPT1	YMR038C	MRS3	MRS4
autophagic vacuole assembly^ex_id=yeast:GO:0000045^source=go	ATG8	ATG12	ATG9	ATG1	ATG27	ATG17	ATG4	YNL242W	ATG3
autophagic vacuole fusion^ex_id=yeast:GO:0000046^source=go	CCZ1
peptidyltransferase activity^ex_id=yeast:GO:0000048^source=go	YBL038W	YGR220C	YNL005C
tRNA binding^ex_id=yeast:GO:0000049^source=go	NCL1	DEG1	PUS2	ARC1	YHL004W	LOS1	YNL062C	CEX1	PUS1	YPR047W
citrulline metabolic process^ex_id=yeast:GO:0000052^source=go	YOL058W
argininosuccinate metabolic process^ex_id=yeast:GO:0000053^source=go	YOL058W
ribosomal large subunit export from nucleus^ex_id=yeast:GO:0000055^source=go	ECM1	YDR361C	YGL172W	YGR218W	YHR170W	YJL041W	YKL186C	YLL034C	YNR053C	YPL146C	YPL169C
ribosomal small subunit export from nucleus^ex_id=yeast:GO:0000056^source=go	YCR047C	YDL166C	YER036C	YIL063C	YJL010C	YKL143W	RPS19B	YOL040C	YOL121C
protein import into nucleus\, docking^ex_id=yeast:GO:0000059^source=go	NUP60	NUP170	ASM4	SXM1	YER110C	YGL238W	KAP114	YGR218W	YJR132W	YLR347C	NUP53	YPL125W
protein import into nucleus\, translocation^ex_id=yeast:GO:0000060^source=go	SSA1	PBS2
acyl-CoA binding^ex_id=yeast:GO:0000062^source=go	ACB1
L-ornithine transmembrane transporter activity^ex_id=yeast:GO:0000064^source=go	YOR130C
mitochondrial ornithine transport^ex_id=yeast:GO:0000066^source=go	YOR130C
mitotic sister chromatid segregation^ex_id=yeast:GO:0000070^source=go	YAL047C	YBL084C	YBL097W	YDL008W	YDR113C	YDR118W	FIN1	YDR325W	CIN8	YFL008W	YFL037W	YFR031C	YFR036W	CDH1	YGL116W	YGL240W	YGR098C	YHR166C	MND2	YKL022C	YKL049C	YKL126W	DYN1	YLR086W	APC9	YLR127C	YLR226W	YLR272C	YML033W	SRC1	YML085C	TUB3	SGS1	CIK1	YNL172W	MCK1	CSE2	YOR073W	YOR249C	YBR088C	DCC1	CPR4	YDR180W	BIM1	YFR027W	CTF8	YIL026C	YJL018W	YJL019W	YJL074C	YKR071C	CSM3	YMR076C	CTF18	YNL262W	TOF1	TRF5	PAP2	CHL1	VIK1	CTF4	KAR3	YDL003W	TOP1	YGR002C	YHR122W	YOR262W
cell cycle checkpoint^ex_id=yeast:GO:0000075^source=go	DUN1	BUB1	MAD3	YJR068W	YML058W-A	DDC1	AMN1	SWE1	HSL1	YAL016W	YDL028C	PPH21	PPH22	GRH1	BIM1	YER133W	MAD1	YGL190C	YHR115C	YIL031W	MAD2	YMR168C	DMA2	YNL164C	BUB3	YOR073W	GAC1	LTE1	YAL047C	KIN3	BFA1	BUB2	KIN4	KCC4	GIN4	ELM1	CCR4	YBR136W	YCL060C	MRC1	YJL090C	CSM3	TOF1	PIN4	CHK1	BMH2	RAD9	DOT1	YDR499W	PTC2	RAD24	BMH1	MEC3	RAD17	RED1	FPR3
DNA replication checkpoint^ex_id=yeast:GO:0000076^source=go	CCR4	YBR136W	YCL060C	MRC1	YJL090C	CSM3	TOF1
DNA damage checkpoint^ex_id=yeast:GO:0000077^source=go	PIN4	YBR136W	CHK1	DUN1	BMH2	RAD9	DOT1	YDR499W	PTC2	RAD24	BMH1	MEC3	RAD17	DDC1
cell morphogenesis checkpoint^ex_id=yeast:GO:0000078^source=go	SWE1	HSL1
regulation of cyclin-dependent protein kinase activity^ex_id=yeast:GO:0000079^source=go	CLN3	PTC3	PCL2	CLB3	PCL9	PTC2	YGL134W	CLB1	CLB6	PCL7	SWE1	SIC1	CLB4	MIH1	CLN1	PCL1	PHO80	CLN2	CLB2	CLB5
G1 phase of mitotic cell cycle^ex_id=yeast:GO:0000080^source=go	YBL071W-A	KAR4	CDC50	PCL2	YFL029C	YGR271C-A	YGR272C	TOR1	YKL203C	PCL1	YBR198C	YCR042C	YDR145W	SWI5	YDR167W	YGL112C	YGR274C	ARN2	YIL046W	MSA2	ACE2	YML015C	YML098W	YMR227C	YMR236W	MSA1	YPL011C	YPL129W	CCR4	KEM1	YGR245C	YLR310C	DCR2	GID8
G1/S transition of mitotic cell cycle^ex_id=yeast:GO:0000082^source=go	CLN3	SAT4	YDL047W	YDL132W	PPH21	PPH22	YDR002W	YDR054C	VHS1	YDR303C	YDR328C	YDR364C	SDC1	PTC2	SWI4	BCK2	YFL009W	YFR037C	SAP155	CKB1	SAP4	CLB6	CKA1	YIL046W	VHS2	RRD1	SAP185	YJL194W	PTK2	YJR090C	SAP190	SIS2	YLR033W	SIC1	STB1	YOL133W	CKB2	VHS3	CKA2	MSA1	WHI5	CLB5	HPC2	HCM1	YHP1	PLM2	TOS8	POG1	YAP5	HIR3	SWI6	TOS4	YOX1	TYE7	YPL031C
regulation of transcription involved in G1/S-phase of mitotic cell cycle^ex_id=yeast:GO:0000083^source=go	HPC2	HCM1	YHP1	PLM2	TOS8	POG1	YAP5	HIR3	SWI6	TOS4	YOX1	TYE7	YPL031C
S phase of mitotic cell cycle^ex_id=yeast:GO:0000084^source=go	YBL023C	YBR202W	CLB3	YEL032W	YFR027W	YGL201C	YGR180C	YIL150C	YLR103C	CLB4	YLR274W	YOR119C	YPR019W
G2/M transition of mitotic cell cycle^ex_id=yeast:GO:0000086^source=go	PIN4	YBR133C	YCR052W	RPN4	YDL064W	YDL132W	YDL139C	CLB3	YDR054C	YDR303C	YDR328C	YFL009W	YFL029C	CKB1	YBP2	CLB1	CKA1	YIL126W	SWE1	HSL1	YKR008W	YLL003W	CLB4	YLR321C	YML127W	MIH1	YOL133W	CKB2	CKA2	YPL020C	CLB2	CLB5	FKH1	FKH2	YOR372C
M phase of mitotic cell cycle^ex_id=yeast:GO:0000087^source=go	YIL046W	NAP1	MIH1	LTE1	YAL034W-A	YAR019C	ALK2	YBL016W	YBL034C	KIP1	YBL084C	YBL097W	IML3	YBR133C	AMN1	YBR160W	YBR211C	YBR233W-A	BIK1	CPR4	YDL003W	YDL008W	YDL017W	YDL047W	YDL064W	ASM4	CLB3	YDR016C	YDR106W	YDR113C	YDR118W	RGP1	SAC3	YDR201W	CHL4	SWM1	SSD1	MCM21	YDR320C-A	YDR325W	NKP1	TOM1	CIN8	BIM1	YER018C	YER133W	YER147C	YFL008W	YFL009W	YFL034C-B	YFL035C-A	YFR031C	YFR036W	CNN1	CDH1	ALK1	YGL061C	MAD1	YGL097W	YGL116W	YGL238W	YGL240W	RME1	CLB1	YGR113W	YGR179C	YHR166C	YIL026C	HOP1	REV7	YIL144W	YIR010W	MND2	MAD3	MAD2	YJL074C	YJL076W	SWE1	BFA1	YJR112W	MCM22	YKL022C	YKL052C	YKL089W	YKL138C-A	YKL193C	YKR037C	YKR083C	YLL003W	YLR086W	APC9	YLR127C	YLR175W	CLB4	NDL1	YLR272C	YLR310C	NKP2	CTF3	YML064C	YMR001C	YMR032W	BUB2	YMR076C	YMR117C	NUP53	DOM34	YNL172W	YNL188W	TRF5	YNL327W	YOL069W	PAP2	YOR073W	YOR119C	SLK19	YOR249C	YOR257W	YOR373W	CTF19	KIP2	YPL204W	YPL233W	ACM1	MCM16	YPR082C	CLB2	KAR3	YGR180C	YAL047C	FIN1	YFL037W	YGR098C	YKL049C	YKL126W	DYN1	YLR226W	YML033W	SRC1	YML085C	TUB3	SGS1	CIK1	MCK1	CSE2	YGL075C	YBR088C	DCC1	YDR180W	YFR027W	CTF8	YJL018W	YJL019W	YKR071C	CSM3	CTF18	YNL262W	TOF1	CHL1	VIK1	CTF4	TOP1	ASE1	UME6	YGR002C	YHR122W	YOR262W	YDR311W	YDR460W	YLR005W	YPL122C	YPR025C	YPR056W
mitotic anaphase^ex_id=yeast:GO:0000090^source=go	YGL075C
mitotic anaphase B^ex_id=yeast:GO:0000092^source=go	KIP1	BIK1	CIN8	ASE1	KIP2
S-adenosylmethionine transmembrane transporter activity^ex_id=yeast:GO:0000095^source=go	PET8	SAM3
sulfur amino acid metabolic process^ex_id=yeast:GO:0000096^source=go	CYS3	MET32	MHT1	YNL103W	MET31	MET13	MET28	YCL017C	HOM2	SAM2	YER043C	HOM3	YHR025W	YIL128W	MET3	HOM6	MET14	SAM1	MET17	MET12	MET16	SAM4	MIS1	MET8	UTR4	MET6	MET10	IRC7	STR3	YGR204W	YIL046W	CBF1	STR2	ECM17	MET1	YLL058W	YML082W	ADI1	YNL277W	MET22	MRI1	YGR012W	CYS4	YNL239W	MEU1	ARO10
sulfur amino acid biosynthetic process^ex_id=yeast:GO:0000097^source=go	MET13	MET28	SAM2	SAM1	MIS1	MET8	HOM2	UTR4	MET6	MET10	IRC7	STR3	YGR204W	YIL046W	MET3	CBF1	STR2	ECM17	HOM6	MET14	MET1	YLL058W	MHT1	MET17	YML082W	ADI1	YNL103W	YNL277W	MET22	SAM4	MRI1	MET16	CYS3	YGR012W	CYS4
sulfur amino acid catabolic process^ex_id=yeast:GO:0000098^source=go	YNL239W	ARO10
sulfur amino acid transmembrane transporter activity^ex_id=yeast:GO:0000099^source=go	PET8	SAM3	MMP1	ERS1	YCT1	MUP3	MUP1
S-methylmethionine transmembrane transporter activity^ex_id=yeast:GO:0000100^source=go	MMP1
sulfur amino acid transport^ex_id=yeast:GO:0000101^source=go	MUP1	PET8	SAM3	MMP1	ERS1
L-methionine secondary active transmembrane transporter activity^ex_id=yeast:GO:0000102^source=go	MUP1
sulfate assimilation^ex_id=yeast:GO:0000103^source=go	MET8	MET10	TRX2	MET3	ECM17	MET14	MET1	TRX1	MET22	MET16
succinate dehydrogenase activity^ex_id=yeast:GO:0000104^source=go	YEL047C	OSM1	YKL141W	YMR118C
histidine biosynthetic process^ex_id=yeast:GO:0000105^source=go	MIS1	YBR248C	YCL030C	PHO2	YER055C	YFR025C	YGR204W	YIL020C	YIL116W	BAS1	YOR202W
imidazoleglycerol-phosphate synthase activity^ex_id=yeast:GO:0000107^source=go	YBR248C
repairosome^ex_id=yeast:GO:0000108^source=go	RAD16	RAD23	RAD4	RAD7
nucleotide-excision repair complex^ex_id=yeast:GO:0000109^source=go	RAD16	RAD23	RAD4	RAD7	RAD10	RAD14	RAD1	YOR257W	YDR311W	YDR460W	YGR258C	YLR005W	YKL112W	ELC1	DPB3	DPB4	YJL090C	YNL262W	YPR175W	YER171W	YIL143C	YPL122C	YPR056W
nucleotide-excision repair factor 1 complex^ex_id=yeast:GO:0000110^source=go	RAD10	RAD14	RAD1
nucleotide-excision repair factor 2 complex^ex_id=yeast:GO:0000111^source=go	RAD23	RAD4	YOR257W
nucleotide-excision repair factor 3 complex^ex_id=yeast:GO:0000112^source=go	YDR311W	YDR460W	YGR258C	YLR005W	YER171W	YIL143C	YPL122C	YPR056W
nucleotide-excision repair factor 4 complex^ex_id=yeast:GO:0000113^source=go	RAD16	RAD7	YKL112W	ELC1
regulation of transcription involved in G1 phase of mitotic cell cycle^ex_id=yeast:GO:0000114^source=go	YBR198C	YCR042C	YDR145W	SWI5	YDR167W	YGL112C	YGR274C	ARN2	YIL046W	MSA2	ACE2	YML015C	YML098W	YMR227C	YMR236W	MSA1	YPL011C	YPL129W
regulation of transcription involved in S-phase of mitotic cell cycle^ex_id=yeast:GO:0000115^source=go	HCM1
regulation of transcription involved in G2/M-phase of mitotic cell cycle^ex_id=yeast:GO:0000117^source=go	FKH1	FKH2	YOR372C
histone deacetylase complex^ex_id=yeast:GO:0000118^source=go	SIF2	SNT1	CPR1	YDR295C	SUM1	HOS2	HOS4	SET3	RCO1	SAP30	HDA1	PHO23	RPD3	SIN3	HST1	RFM1	HOS1	HDA3	STB2	STB1
RNA polymerase I transcription factor complex^ex_id=yeast:GO:0000120^source=go	YBL014C	YER148W	YJL025W	YKL125W	YML043C
glycerol-1-phosphatase activity^ex_id=yeast:GO:0000121^source=go	HOR2	RHR2
negative regulation of transcription from RNA polymerase II promoter^ex_id=yeast:GO:0000122^source=go	PDR3	REG2	RXT2	SIF2	RIM1	YCR080W	YCR081W	YCR093W	YDL165W	YDR028C	YDR173C	YDR397C	YDR443C	YHP1	YDR464W	YER028C	YER159C	SPT2	YER169W	PDR1	RME1	YGR122W	OPI1	RIM101	GZF3	YJR017C	BYE1	YKL112W	ASH1	YLR055C	RFX1	YOX1	DAT1	MOT3	RGM1	YNL025C	YNL167C	RPD3	PHO80	SIN3	SFL1	GAC1	YPL031C	YPL042C	ROX1	ANT1	YDR311W	YDR460W	YLR005W	YPL122C	YPR025C	YPR056W	YDR224C	HTA1	YJL127C	SIN4	ADR1	MIG1	MIG2	VPS25	VPS36	SNF8	YGL220W	FRA1	KAR4	PRR2	ITC1	PRR1	HOG1	ISW2
histone acetyltransferase complex^ex_id=yeast:GO:0000123^source=go	EAF1	YEL056W	YFL039C	YGR002C	YHR099W	YLL022C	EAF7	HAT1	EAF3	YBR081C	SUS1	YBR198C	SGF29	YDR145W	YDR167W	YDR176W	SPT3	ADA2	CHD1	SGF73	YGL112C	GCN5	YLR055C	UBP8	YMR236W	YOL148C	SGF11	YPL254W	AHC1	SAS3	EAF6	YNG1	YPL129W	NTO1	RTG2	YFL024C	YHR090C	YOR244W	EAF5	YJL081C	YAF9
SAGA complex^ex_id=yeast:GO:0000124^source=go	YBR081C	SUS1	YBR198C	SGF29	YDR145W	YDR167W	YDR176W	SPT3	ADA2	CHD1	SGF73	YGL112C	GCN5	YHR099W	YLR055C	UBP8	YMR236W	YOL148C	SGF11	YPL254W
transcription factor TFIIIB complex^ex_id=yeast:GO:0000126^source=go	YER148W	YGR246C	YNL039W
transcription factor TFIIIC complex^ex_id=yeast:GO:0000127^source=go	YAL001C	YBR123C	YDR362C	YGR047C	YOR110W	YPL007C
flocculation^ex_id=yeast:GO:0000128^source=go	FLO9	FLO1	YAR062W	YHR211W	YHR213W	YER108C	FLO8	CKB1	CKA1	FLO10	CKB2	CKA2
incipient cellular bud site^ex_id=yeast:GO:0000131^source=go	YAL041W	BUD14	SKT5	CHS3	YBR079C	YBR102C	YBR109C	BEM1	YCR038C	PCL2	PCL9	YDR166C	GIC2	SEC3	UBP5	YFL005W	CRH1	SMI1	YHL007C	YHR023W	GIC1	YHR102W	YHR149C	YIL129C	SMY1	YKL189W	PXL1	YKR099C-A	SKG1	SPA2	MMR1	YLR312C-B	SPH1	VRP1	YLR337W	BUD8	GYL1	BNI4	YNL243W	BNI1	PCL1	YNL293W	YNL304W	MSB4	YOR326W	YOR353C	GYP5	YPR055W
establishment of mitotic spindle orientation^ex_id=yeast:GO:0000132^source=go	YFL039C	KIP3	YHR115C	ARP1	DYN1	CIK1	DMA2	BNI1	YOR326W	NIP100
polarisome^ex_id=yeast:GO:0000133^source=go	PEA2	SPA2	YLR312C-B	SPH1	BUD6	BNI1
septin checkpoint^ex_id=yeast:GO:0000135^source=go	KCC4	GIN4	ELM1	HSL1
alpha-1\,6-mannosyltransferase complex^ex_id=yeast:GO:0000136^source=go	MNN10	ANP1	MNN11	HOC1	YML115C	YPL050C
Golgi cis cisterna^ex_id=yeast:GO:0000137^source=go	YEL022W	ANP1	YGL038C	GEA1	YPR159W
Golgi trans cisterna^ex_id=yeast:GO:0000138^source=go	SWH1	YAR044W	YDR468C	TLG2
Golgi membrane^ex_id=yeast:GO:0000139^source=go	ERV46	SFT2	YBR097W	YPC1	RER1	SED4	ATG15	YDL058W	YDL145C	TVP15	RGP1	YDR141C	YDR238C	AKR1	YDR367W	YDR483W	LPP1	ANP1	YEL042W	YER001W	YND1	YPT31	YER074W-A	GET2	TMN3	YER157W	YFL038C	EMP47	YFR051C	COG7	GET1	YGL038C	ERV14	VPS45	YGL137W	PMR1	EMP24	YPT32	YGL223C	YGL225W	MNT2	YGR120C	PSD2	YGR172C	TRX2	YHL031C	MNT3	GVP36	YIL048W	SEC28	SYS1	YUR1	ATG27	YJR045C	TOR1	YKL006C-A	TUL1	YKL165C	TPO5	COY1	GMH1	KTR2	TVP38	RIC1	TRX1	EMP46	ARV1	LCB5	IMH1	ERV25	ERV41	COG8	YML115C	STV1	YMR079W	YMR197C	GOT1	YNL006W	COG6	YIP3	COG5	YNL263C	YNL287W	YNL297C	YOL107W	ATX2	KTR1	LCB4	YOR207C	GNT1	YPL010W	YPL050C	YDC1	KES1	RBD2	YOP1	APL4	YPR159W	CHS5	CCC2	TVP23	SVP26	SAC1	TVP18	YDL195W	GRH1	YHR035W	YHR098C	YIL109C	YLR208W	SFB2	YPL085W	YPL218W	YPR181C	YGL206C	CLC1	APS1	YER122C
acylglycerone-phosphate reductase activity^ex_id=yeast:GO:0000140^source=go	AYR1
cellular bud neck contractile ring^ex_id=yeast:GO:0000142^source=go	YCL012W	BUD3	SDC1	YFL039C	YHR023W	TPM2	BNR1	YJR090C	BUD4	ELM1	YMR032W	TPM1	YNL152W	YOR122C	YPL242C	MLC2
cellular bud neck septin ring^ex_id=yeast:GO:0000144^source=go	SKT5	YCR002C	SPR28	UTR2	SPR3	YHR107C	YJR076C	YLR314C	YNL166C
exocyst^ex_id=yeast:GO:0000145^source=go	YBR102C	YDR166C	SEC3	YGL233W	YIL068C	EXO70	YLR166C	YPR055W
microfilament motor activity^ex_id=yeast:GO:0000146^source=go	MYO4	SHE1	YHR023W	MYO3	MYO5	YOR326W
actin cortical patch assembly^ex_id=yeast:GO:0000147^source=go	SLA1	ABP1	ENT1	SAK1	HUA1	YIL062C	PRK1	YIR006C	ENT3	YKL013C	ENT4	ENT2	ARK1	YNL084C	HUA2
1\,3-beta-glucan synthase complex^ex_id=yeast:GO:0000148^source=go	GSC2	FKS1	FKS3	YPR165W
SNARE binding^ex_id=yeast:GO:0000149^source=go	YDR164C	YDR189W	DDI1	SRO7
recombinase activity^ex_id=yeast:GO:0000150^source=go	RAD51	RAD52
